'Elapsed time','V1'
'23:43.475',-0.020
'23:43.478',-0.030
'23:43.481',-0.035
'23:43.483',-0.050
'23:43.486',-0.055
'23:43.489',-0.065
'23:43.492',-0.080
'23:43.494',-0.095
'23:43.497',-0.090
'23:43.500',-0.085
'23:43.503',-0.085
'23:43.506',-0.080
'23:43.508',-0.095
'23:43.511',-0.080
'23:43.514',-0.100
'23:43.517',-0.115
'23:43.519',-0.125
'23:43.522',-0.130
'23:43.525',-0.125
'23:43.528',-0.120
'23:43.531',-0.120
'23:43.533',-0.125
'23:43.536',-0.120
'23:43.539',-0.115
'23:43.542',-0.105
'23:43.544',-0.105
'23:43.547',-0.110
'23:43.550',-0.100
'23:43.553',-0.110
'23:43.556',-0.105
'23:43.558',-0.100
'23:43.561',-0.100
'23:43.564',-0.095
'23:43.567',-0.085
'23:43.569',-0.065
'23:43.572',-0.055
'23:43.575',-0.045
'23:43.578',-0.045
'23:43.581',-0.050
'23:43.583',-0.040
'23:43.586',-0.035
'23:43.589',-0.030
'23:43.592',-0.030
'23:43.594',-0.020
'23:43.597',0.000
'23:43.600',0.005
'23:43.603',0.015
'23:43.606',0.030
'23:43.608',0.050
'23:43.611',0.040
'23:43.614',0.050
'23:43.617',0.055
'23:43.619',0.045
'23:43.622',0.045
'23:43.625',0.055
'23:43.628',0.075
'23:43.631',0.075
'23:43.633',0.080
'23:43.636',0.100
'23:43.639',0.105
'23:43.642',0.110
'23:43.644',0.100
'23:43.647',0.105
'23:43.650',0.100
'23:43.653',0.100
'23:43.656',0.105
'23:43.658',0.095
'23:43.661',0.100
'23:43.664',0.100
'23:43.667',0.110
'23:43.669',0.120
'23:43.672',0.125
'23:43.675',0.110
'23:43.678',0.120
'23:43.681',0.120
'23:43.683',0.115
'23:43.686',0.115
'23:43.689',0.110
'23:43.692',0.100
'23:43.694',0.110
'23:43.697',0.120
'23:43.700',0.115
'23:43.703',0.130
'23:43.706',0.130
'23:43.708',0.125
'23:43.711',0.125
'23:43.714',0.120
'23:43.717',0.115
'23:43.719',0.110
'23:43.722',0.100
'23:43.725',0.105
'23:43.728',0.100
'23:43.731',0.120
'23:43.733',0.125
'23:43.736',0.140
'23:43.739',0.140
'23:43.742',0.135
'23:43.744',0.135
'23:43.747',0.130
'23:43.750',0.130
'23:43.753',0.130
'23:43.756',0.120
'23:43.758',0.120
'23:43.761',0.120
'23:43.764',0.120
'23:43.767',0.130
'23:43.769',0.145
'23:43.772',0.130
'23:43.775',0.145
'23:43.778',0.130
'23:43.781',0.135
'23:43.783',0.130
'23:43.786',0.120
'23:43.789',0.115
'23:43.792',0.120
'23:43.794',0.120
'23:43.797',0.120
'23:43.800',0.140
'23:43.803',0.140
'23:43.806',0.135
'23:43.808',0.130
'23:43.811',0.140
'23:43.814',0.130
'23:43.817',0.120
'23:43.819',0.120
'23:43.822',0.115
'23:43.825',0.120
'23:43.828',0.110
'23:43.831',0.125
'23:43.833',0.140
'23:43.836',0.135
'23:43.839',0.135
'23:43.842',0.140
'23:43.844',0.140
'23:43.847',0.130
'23:43.850',0.120
'23:43.853',0.110
'23:43.856',0.120
'23:43.858',0.115
'23:43.861',0.095
'23:43.864',0.100
'23:43.867',0.120
'23:43.869',0.120
'23:43.872',0.130
'23:43.875',0.140
'23:43.878',0.135
'23:43.881',0.125
'23:43.883',0.120
'23:43.886',0.110
'23:43.889',0.105
'23:43.892',0.100
'23:43.894',0.105
'23:43.897',0.120
'23:43.900',0.125
'23:43.903',0.135
'23:43.906',0.125
'23:43.908',0.140
'23:43.911',0.125
'23:43.914',0.135
'23:43.917',0.130
'23:43.919',0.120
'23:43.922',0.125
'23:43.925',0.115
'23:43.928',0.110
'23:43.931',0.120
'23:43.933',0.125
'23:43.936',0.125
'23:43.939',0.135
'23:43.942',0.130
'23:43.944',0.130
'23:43.947',0.120
'23:43.950',0.115
'23:43.953',0.110
'23:43.956',0.100
'23:43.958',0.105
'23:43.961',0.115
'23:43.964',0.110
'23:43.967',0.110
'23:43.969',0.125
'23:43.972',0.130
'23:43.975',0.130
'23:43.978',0.145
'23:43.981',0.150
'23:43.983',0.145
'23:43.986',0.155
'23:43.989',0.150
'23:43.992',0.155
'23:43.994',0.160
'23:43.997',0.155
'23:44.000',0.165
'23:44.003',0.160
'23:44.006',0.150
'23:44.008',0.120
'23:44.011',0.115
'23:44.014',0.090
'23:44.017',0.090
'23:44.019',0.085
'23:44.022',0.070
'23:44.025',0.060
'23:44.028',0.070
'23:44.031',0.090
'23:44.033',0.080
'23:44.036',0.080
'23:44.039',0.090
'23:44.042',0.085
'23:44.044',0.090
'23:44.047',0.095
'23:44.050',0.095
'23:44.053',0.095
'23:44.056',0.095
'23:44.058',0.095
'23:44.061',0.095
'23:44.064',0.095
'23:44.067',0.100
'23:44.069',0.110
'23:44.072',0.115
'23:44.075',0.105
'23:44.078',0.100
'23:44.081',0.105
'23:44.083',0.085
'23:44.086',0.085
'23:44.089',0.080
'23:44.092',0.090
'23:44.094',0.085
'23:44.097',0.100
'23:44.100',0.100
'23:44.103',0.100
'23:44.106',0.105
'23:44.108',0.105
'23:44.111',0.105
'23:44.114',0.115
'23:44.117',0.115
'23:44.119',0.110
'23:44.122',0.090
'23:44.125',0.100
'23:44.128',0.095
'23:44.131',0.095
'23:44.133',0.115
'23:44.136',0.130
'23:44.139',0.160
'23:44.142',0.185
'23:44.144',0.210
'23:44.147',0.240
'23:44.150',0.245
'23:44.153',0.225
'23:44.156',0.200
'23:44.158',0.160
'23:44.161',0.110
'23:44.164',0.045
'23:44.167',-0.010
'23:44.169',-0.050
'23:44.172',-0.055
'23:44.175',-0.055
'23:44.178',-0.035
'23:44.181',-0.030
'23:44.183',-0.035
'23:44.186',-0.015
'23:44.189',0.025
'23:44.192',0.125
'23:44.194',0.270
'23:44.197',0.455
'23:44.200',0.630
'23:44.203',0.760
'23:44.206',0.865
'23:44.208',0.920
'23:44.211',0.970
'23:44.214',0.980
'23:44.217',0.990
'23:44.219',1.005
'23:44.222',1.005
'23:44.225',0.960
'23:44.228',0.915
'23:44.231',0.855
'23:44.233',0.785
'23:44.236',0.690
'23:44.239',0.610
'23:44.242',0.525
'23:44.244',0.425
'23:44.247',0.330
'23:44.250',0.245
'23:44.253',0.205
'23:44.256',0.175
'23:44.258',0.145
'23:44.261',0.140
'23:44.264',0.140
'23:44.267',0.145
'23:44.269',0.140
'23:44.272',0.130
'23:44.275',0.135
'23:44.278',0.115
'23:44.281',0.130
'23:44.283',0.105
'23:44.286',0.110
'23:44.289',0.085
'23:44.292',0.085
'23:44.294',0.080
'23:44.297',0.090
'23:44.300',0.095
'23:44.303',0.095
'23:44.306',0.090
'23:44.308',0.095
'23:44.311',0.090
'23:44.314',0.085
'23:44.317',0.085
'23:44.319',0.065
'23:44.322',0.055
'23:44.325',0.060
'23:44.328',0.055
'23:44.331',0.060
'23:44.333',0.070
'23:44.336',0.070
'23:44.339',0.070
'23:44.342',0.070
'23:44.344',0.070
'23:44.347',0.060
'23:44.350',0.050
'23:44.353',0.045
'23:44.356',0.040
'23:44.358',0.035
'23:44.361',0.045
'23:44.364',0.050
'23:44.367',0.050
'23:44.369',0.060
'23:44.372',0.065
'23:44.375',0.055
'23:44.378',0.050
'23:44.381',0.055
'23:44.383',0.050
'23:44.386',0.035
'23:44.389',0.025
'23:44.392',0.025
'23:44.394',0.020
'23:44.397',0.020
'23:44.400',0.025
'23:44.403',0.030
'23:44.406',0.045
'23:44.408',0.045
'23:44.411',0.040
'23:44.414',0.035
'23:44.417',0.035
'23:44.419',0.020
'23:44.422',0.015
'23:44.425',0.005
'23:44.428',0.005
'23:44.431',0.015
'23:44.433',0.015
'23:44.436',0.015
'23:44.439',0.010
'23:44.442',0.025
'23:44.444',0.025
'23:44.447',0.020
'23:44.450',-0.005
'23:44.453',-0.010
'23:44.456',-0.020
'23:44.458',-0.010
'23:44.461',-0.020
'23:44.464',-0.015
'23:44.467',-0.010
'23:44.469',-0.005
'23:44.472',0.000
'23:44.475',0.000
'23:44.478',-0.005
'23:44.481',-0.015
'23:44.483',-0.025
'23:44.486',-0.030
'23:44.489',-0.030
'23:44.492',-0.040
'23:44.494',-0.060
'23:44.497',-0.055
'23:44.500',-0.055
'23:44.503',-0.050
'23:44.506',-0.050
'23:44.508',-0.060
'23:44.511',-0.050
'23:44.514',-0.070
'23:44.517',-0.085
'23:44.519',-0.085
'23:44.522',-0.110
'23:44.525',-0.100
'23:44.528',-0.105
'23:44.531',-0.120
'23:44.533',-0.095
'23:44.536',-0.100
'23:44.539',-0.100
'23:44.542',-0.100
'23:44.544',-0.105
'23:44.547',-0.115
'23:44.550',-0.120
'23:44.553',-0.130
'23:44.556',-0.140
'23:44.558',-0.145
'23:44.561',-0.145
'23:44.564',-0.145
'23:44.567',-0.135
'23:44.569',-0.140
'23:44.572',-0.120
'23:44.575',-0.120
'23:44.578',-0.120
'23:44.581',-0.120
'23:44.583',-0.140
'23:44.586',-0.135
'23:44.589',-0.140
'23:44.592',-0.135
'23:44.594',-0.125
'23:44.597',-0.105
'23:44.600',-0.100
'23:44.603',-0.095
'23:44.606',-0.090
'23:44.608',-0.080
'23:44.611',-0.090
'23:44.614',-0.070
'23:44.617',-0.080
'23:44.619',-0.080
'23:44.622',-0.065
'23:44.625',-0.065
'23:44.628',-0.065
'23:44.631',-0.040
'23:44.633',-0.040
'23:44.636',-0.025
'23:44.639',-0.005
'23:44.642',0.000
'23:44.644',0.010
'23:44.647',0.015
'23:44.650',0.000
'23:44.653',0.010
'23:44.656',0.005
'23:44.658',0.000
'23:44.661',0.015
'23:44.664',0.020
'23:44.667',0.035
'23:44.669',0.045
'23:44.672',0.055
'23:44.675',0.065
'23:44.678',0.060
'23:44.681',0.060
'23:44.683',0.060
'23:44.686',0.055
'23:44.689',0.050
'23:44.692',0.065
'23:44.694',0.050
'23:44.697',0.065
'23:44.700',0.070
'23:44.703',0.080
'23:44.706',0.085
'23:44.708',0.090
'23:44.711',0.090
'23:44.714',0.080
'23:44.717',0.080
'23:44.719',0.090
'23:44.722',0.090
'23:44.725',0.090
'23:44.728',0.090
'23:44.731',0.100
'23:44.733',0.100
'23:44.736',0.110
'23:44.739',0.105
'23:44.742',0.125
'23:44.744',0.125
'23:44.747',0.115
'23:44.750',0.110
'23:44.753',0.100
'23:44.756',0.090
'23:44.758',0.090
'23:44.761',0.100
'23:44.764',0.095
'23:44.767',0.110
'23:44.769',0.125
'23:44.772',0.130
'23:44.775',0.125
'23:44.778',0.130
'23:44.781',0.120
'23:44.783',0.120
'23:44.786',0.115
'23:44.789',0.105
'23:44.792',0.095
'23:44.794',0.100
'23:44.797',0.105
'23:44.800',0.120
'23:44.803',0.110
'23:44.806',0.120
'23:44.808',0.130
'23:44.811',0.115
'23:44.814',0.115
'23:44.817',0.115
'23:44.819',0.105
'23:44.822',0.100
'23:44.825',0.095
'23:44.828',0.100
'23:44.831',0.105
'23:44.833',0.110
'23:44.836',0.105
'23:44.839',0.115
'23:44.842',0.120
'23:44.844',0.115
'23:44.847',0.125
'23:44.850',0.115
'23:44.853',0.105
'23:44.856',0.105
'23:44.858',0.110
'23:44.861',0.110
'23:44.864',0.105
'23:44.867',0.120
'23:44.869',0.120
'23:44.872',0.125
'23:44.875',0.130
'23:44.878',0.125
'23:44.881',0.125
'23:44.883',0.120
'23:44.886',0.110
'23:44.889',0.105
'23:44.892',0.080
'23:44.894',0.100
'23:44.897',0.105
'23:44.900',0.115
'23:44.903',0.115
'23:44.906',0.120
'23:44.908',0.130
'23:44.911',0.125
'23:44.914',0.130
'23:44.917',0.105
'23:44.919',0.110
'23:44.922',0.105
'23:44.925',0.090
'23:44.928',0.095
'23:44.931',0.095
'23:44.933',0.105
'23:44.936',0.110
'23:44.939',0.120
'23:44.942',0.120
'23:44.944',0.120
'23:44.947',0.120
'23:44.950',0.100
'23:44.953',0.095
'23:44.956',0.100
'23:44.958',0.105
'23:44.961',0.110
'23:44.964',0.115
'23:44.967',0.125
'23:44.969',0.135
'23:44.972',0.135
'23:44.975',0.155
'23:44.978',0.135
'23:44.981',0.155
'23:44.983',0.155
'23:44.986',0.155
'23:44.989',0.165
'23:44.992',0.155
'23:44.994',0.160
'23:44.997',0.170
'23:45.000',0.170
'23:45.003',0.165
'23:45.006',0.160
'23:45.008',0.165
'23:45.011',0.130
'23:45.014',0.130
'23:45.017',0.115
'23:45.019',0.110
'23:45.022',0.105
'23:45.025',0.100
'23:45.028',0.095
'23:45.031',0.090
'23:45.033',0.095
'23:45.036',0.115
'23:45.039',0.120
'23:45.042',0.125
'23:45.044',0.115
'23:45.047',0.105
'23:45.050',0.105
'23:45.053',0.105
'23:45.056',0.105
'23:45.058',0.110
'23:45.061',0.120
'23:45.064',0.135
'23:45.067',0.145
'23:45.069',0.145
'23:45.072',0.140
'23:45.075',0.130
'23:45.078',0.130
'23:45.081',0.130
'23:45.083',0.120
'23:45.086',0.115
'23:45.089',0.115
'23:45.092',0.105
'23:45.094',0.110
'23:45.097',0.120
'23:45.100',0.115
'23:45.103',0.125
'23:45.106',0.130
'23:45.108',0.135
'23:45.111',0.135
'23:45.114',0.150
'23:45.117',0.135
'23:45.119',0.140
'23:45.122',0.125
'23:45.125',0.120
'23:45.128',0.120
'23:45.131',0.135
'23:45.133',0.135
'23:45.136',0.150
'23:45.139',0.160
'23:45.142',0.160
'23:45.144',0.160
'23:45.147',0.160
'23:45.150',0.155
'23:45.153',0.165
'23:45.156',0.170
'23:45.158',0.195
'23:45.161',0.210
'23:45.164',0.255
'23:45.167',0.280
'23:45.169',0.280
'23:45.172',0.270
'23:45.175',0.245
'23:45.178',0.200
'23:45.181',0.125
'23:45.183',0.050
'23:45.186',-0.025
'23:45.189',-0.070
'23:45.192',-0.065
'23:45.194',-0.045
'23:45.197',0.015
'23:45.200',0.075
'23:45.203',0.115
'23:45.206',0.130
'23:45.208',0.140
'23:45.211',0.180
'23:45.214',0.290
'23:45.217',0.425
'23:45.219',0.550
'23:45.222',0.675
'23:45.225',0.795
'23:45.228',0.860
'23:45.231',0.910
'23:45.233',0.960
'23:45.236',0.995
'23:45.239',1.030
'23:45.242',1.055
'23:45.244',1.055
'23:45.247',1.035
'23:45.250',0.985
'23:45.253',0.920
'23:45.256',0.860
'23:45.258',0.785
'23:45.261',0.700
'23:45.264',0.620
'23:45.267',0.525
'23:45.269',0.405
'23:45.272',0.345
'23:45.275',0.275
'23:45.278',0.230
'23:45.281',0.200
'23:45.283',0.195
'23:45.286',0.170
'23:45.289',0.155
'23:45.292',0.140
'23:45.294',0.140
'23:45.297',0.130
'23:45.300',0.125
'23:45.303',0.125
'23:45.306',0.125
'23:45.308',0.130
'23:45.311',0.120
'23:45.314',0.110
'23:45.317',0.100
'23:45.319',0.095
'23:45.322',0.085
'23:45.325',0.080
'23:45.328',0.080
'23:45.331',0.075
'23:45.333',0.085
'23:45.336',0.090
'23:45.339',0.095
'23:45.342',0.110
'23:45.344',0.105
'23:45.347',0.090
'23:45.350',0.075
'23:45.353',0.080
'23:45.356',0.075
'23:45.358',0.070
'23:45.361',0.075
'23:45.364',0.065
'23:45.367',0.070
'23:45.369',0.075
'23:45.372',0.085
'23:45.375',0.085
'23:45.378',0.075
'23:45.381',0.075
'23:45.383',0.085
'23:45.386',0.070
'23:45.389',0.065
'23:45.392',0.045
'23:45.394',0.050
'23:45.397',0.055
'23:45.400',0.060
'23:45.403',0.075
'23:45.406',0.085
'23:45.408',0.075
'23:45.411',0.065
'23:45.414',0.060
'23:45.417',0.050
'23:45.419',0.050
'23:45.422',0.050
'23:45.425',0.040
'23:45.428',0.035
'23:45.431',0.050
'23:45.433',0.045
'23:45.436',0.050
'23:45.439',0.045
'23:45.442',0.045
'23:45.444',0.040
'23:45.447',0.050
'23:45.450',0.030
'23:45.453',0.030
'23:45.456',0.030
'23:45.458',0.020
'23:45.461',0.015
'23:45.464',0.020
'23:45.467',0.025
'23:45.469',0.030
'23:45.472',0.040
'23:45.475',0.030
'23:45.478',0.030
'23:45.481',0.025
'23:45.483',0.015
'23:45.486',0.010
'23:45.489',-0.020
'23:45.492',-0.020
'23:45.494',-0.030
'23:45.497',-0.025
'23:45.500',-0.015
'23:45.503',-0.025
'23:45.506',-0.025
'23:45.508',-0.040
'23:45.511',-0.035
'23:45.514',-0.055
'23:45.517',-0.060
'23:45.519',-0.065
'23:45.522',-0.080
'23:45.525',-0.090
'23:45.528',-0.080
'23:45.531',-0.095
'23:45.533',-0.080
'23:45.536',-0.085
'23:45.539',-0.085
'23:45.542',-0.090
'23:45.544',-0.095
'23:45.547',-0.100
'23:45.550',-0.105
'23:45.553',-0.110
'23:45.556',-0.120
'23:45.558',-0.110
'23:45.561',-0.120
'23:45.564',-0.105
'23:45.567',-0.105
'23:45.569',-0.090
'23:45.572',-0.080
'23:45.575',-0.080
'23:45.578',-0.065
'23:45.581',-0.060
'23:45.583',-0.070
'23:45.586',-0.070
'23:45.589',-0.075
'23:45.592',-0.065
'23:45.594',-0.060
'23:45.597',-0.060
'23:45.600',-0.025
'23:45.603',-0.030
'23:45.606',-0.010
'23:45.608',0.005
'23:45.611',0.005
'23:45.614',0.020
'23:45.617',0.015
'23:45.619',0.035
'23:45.622',0.035
'23:45.625',0.030
'23:45.628',0.045
'23:45.631',0.060
'23:45.633',0.070
'23:45.636',0.095
'23:45.639',0.100
'23:45.642',0.100
'23:45.644',0.110
'23:45.647',0.115
'23:45.650',0.120
'23:45.653',0.110
'23:45.656',0.110
'23:45.658',0.105
'23:45.661',0.120
'23:45.664',0.125
'23:45.667',0.140
'23:45.669',0.135
'23:45.672',0.145
'23:45.675',0.160
'23:45.678',0.165
'23:45.681',0.165
'23:45.683',0.170
'23:45.686',0.155
'23:45.689',0.150
'23:45.692',0.145
'23:45.694',0.150
'23:45.697',0.150
'23:45.700',0.165
'23:45.703',0.165
'23:45.706',0.170
'23:45.708',0.185
'23:45.711',0.175
'23:45.714',0.190
'23:45.717',0.175
'23:45.719',0.170
'23:45.722',0.160
'23:45.725',0.165
'23:45.728',0.150
'23:45.731',0.170
'23:45.733',0.170
'23:45.736',0.185
'23:45.739',0.185
'23:45.742',0.190
'23:45.744',0.200
'23:45.747',0.195
'23:45.750',0.170
'23:45.753',0.190
'23:45.756',0.175
'23:45.758',0.165
'23:45.761',0.165
'23:45.764',0.165
'23:45.767',0.180
'23:45.769',0.180
'23:45.772',0.195
'23:45.775',0.205
'23:45.778',0.195
'23:45.781',0.190
'23:45.783',0.175
'23:45.786',0.175
'23:45.789',0.165
'23:45.792',0.155
'23:45.794',0.160
'23:45.797',0.170
'23:45.800',0.180
'23:45.803',0.185
'23:45.806',0.180
'23:45.808',0.185
'23:45.811',0.180
'23:45.814',0.195
'23:45.817',0.190
'23:45.819',0.190
'23:45.822',0.170
'23:45.825',0.170
'23:45.828',0.175
'23:45.831',0.170
'23:45.833',0.180
'23:45.836',0.185
'23:45.839',0.185
'23:45.842',0.190
'23:45.844',0.185
'23:45.847',0.195
'23:45.850',0.185
'23:45.853',0.175
'23:45.856',0.170
'23:45.858',0.170
'23:45.861',0.155
'23:45.864',0.175
'23:45.867',0.190
'23:45.869',0.195
'23:45.872',0.190
'23:45.875',0.195
'23:45.878',0.190
'23:45.881',0.190
'23:45.883',0.180
'23:45.886',0.180
'23:45.889',0.170
'23:45.892',0.165
'23:45.894',0.180
'23:45.897',0.175
'23:45.900',0.185
'23:45.903',0.200
'23:45.906',0.200
'23:45.908',0.195
'23:45.911',0.195
'23:45.914',0.205
'23:45.917',0.200
'23:45.919',0.200
'23:45.922',0.185
'23:45.925',0.180
'23:45.928',0.175
'23:45.931',0.185
'23:45.933',0.190
'23:45.936',0.210
'23:45.939',0.215
'23:45.942',0.225
'23:45.944',0.230
'23:45.947',0.230
'23:45.950',0.225
'23:45.953',0.205
'23:45.956',0.175
'23:45.958',0.170
'23:45.961',0.170
'23:45.964',0.150
'23:45.967',0.155
'23:45.969',0.160
'23:45.972',0.160
'23:45.975',0.160
'23:45.978',0.155
'23:45.981',0.160
'23:45.983',0.155
'23:45.986',0.165
'23:45.989',0.160
'23:45.992',0.155
'23:45.994',0.145
'23:45.997',0.145
'23:46.000',0.155
'23:46.003',0.170
'23:46.006',0.180
'23:46.008',0.190
'23:46.011',0.195
'23:46.014',0.185
'23:46.017',0.175
'23:46.019',0.160
'23:46.022',0.155
'23:46.025',0.150
'23:46.028',0.145
'23:46.031',0.140
'23:46.033',0.165
'23:46.036',0.165
'23:46.039',0.165
'23:46.042',0.175
'23:46.044',0.170
'23:46.047',0.175
'23:46.050',0.160
'23:46.053',0.160
'23:46.056',0.140
'23:46.058',0.145
'23:46.061',0.145
'23:46.064',0.145
'23:46.067',0.155
'23:46.069',0.160
'23:46.072',0.165
'23:46.075',0.170
'23:46.078',0.160
'23:46.081',0.160
'23:46.083',0.170
'23:46.086',0.160
'23:46.089',0.145
'23:46.092',0.145
'23:46.094',0.160
'23:46.097',0.195
'23:46.100',0.225
'23:46.103',0.270
'23:46.106',0.295
'23:46.108',0.315
'23:46.111',0.290
'23:46.114',0.245
'23:46.117',0.190
'23:46.119',0.105
'23:46.122',0.020
'23:46.125',-0.035
'23:46.128',-0.065
'23:46.131',-0.050
'23:46.133',-0.005
'23:46.136',0.035
'23:46.139',0.075
'23:46.142',0.110
'23:46.144',0.125
'23:46.147',0.200
'23:46.150',0.310
'23:46.153',0.460
'23:46.156',0.615
'23:46.158',0.740
'23:46.161',0.850
'23:46.164',0.925
'23:46.167',0.990
'23:46.169',1.025
'23:46.172',1.060
'23:46.175',1.080
'23:46.178',1.080
'23:46.181',1.030
'23:46.183',0.950
'23:46.186',0.870
'23:46.189',0.780
'23:46.192',0.680
'23:46.194',0.580
'23:46.197',0.475
'23:46.200',0.395
'23:46.203',0.315
'23:46.206',0.250
'23:46.208',0.230
'23:46.211',0.195
'23:46.214',0.180
'23:46.217',0.160
'23:46.219',0.150
'23:46.222',0.125
'23:46.225',0.125
'23:46.228',0.110
'23:46.231',0.100
'23:46.233',0.115
'23:46.236',0.120
'23:46.239',0.125
'23:46.242',0.115
'23:46.244',0.110
'23:46.247',0.100
'23:46.250',0.085
'23:46.253',0.090
'23:46.256',0.075
'23:46.258',0.075
'23:46.261',0.080
'23:46.264',0.075
'23:46.267',0.095
'23:46.269',0.090
'23:46.272',0.090
'23:46.275',0.085
'23:46.278',0.095
'23:46.281',0.085
'23:46.283',0.085
'23:46.286',0.070
'23:46.289',0.065
'23:46.292',0.060
'23:46.294',0.065
'23:46.297',0.065
'23:46.300',0.055
'23:46.303',0.055
'23:46.306',0.070
'23:46.308',0.075
'23:46.311',0.075
'23:46.314',0.075
'23:46.317',0.060
'23:46.319',0.055
'23:46.322',0.055
'23:46.325',0.045
'23:46.328',0.050
'23:46.331',0.045
'23:46.333',0.045
'23:46.336',0.050
'23:46.339',0.050
'23:46.342',0.055
'23:46.344',0.040
'23:46.347',0.050
'23:46.350',0.040
'23:46.353',0.035
'23:46.356',0.035
'23:46.358',0.030
'23:46.361',0.005
'23:46.364',0.015
'23:46.367',0.030
'23:46.369',0.030
'23:46.372',0.035
'23:46.375',0.035
'23:46.378',0.040
'23:46.381',0.035
'23:46.383',0.015
'23:46.386',0.005
'23:46.389',0.005
'23:46.392',0.000
'23:46.394',-0.005
'23:46.397',-0.025
'23:46.400',-0.010
'23:46.403',-0.010
'23:46.406',0.005
'23:46.408',-0.010
'23:46.411',-0.015
'23:46.414',-0.015
'23:46.417',-0.025
'23:46.419',-0.040
'23:46.422',-0.050
'23:46.425',-0.055
'23:46.428',-0.060
'23:46.431',-0.055
'23:46.433',-0.050
'23:46.436',-0.060
'23:46.439',-0.065
'23:46.442',-0.065
'23:46.444',-0.075
'23:46.447',-0.080
'23:46.450',-0.095
'23:46.453',-0.095
'23:46.456',-0.115
'23:46.458',-0.130
'23:46.461',-0.135
'23:46.464',-0.125
'23:46.467',-0.135
'23:46.469',-0.130
'23:46.472',-0.125
'23:46.475',-0.115
'23:46.478',-0.120
'23:46.481',-0.130
'23:46.483',-0.140
'23:46.486',-0.140
'23:46.489',-0.145
'23:46.492',-0.145
'23:46.494',-0.140
'23:46.497',-0.150
'23:46.500',-0.125
'23:46.503',-0.115
'23:46.506',-0.105
'23:46.508',-0.110
'23:46.511',-0.095
'23:46.514',-0.085
'23:46.517',-0.085
'23:46.519',-0.090
'23:46.522',-0.085
'23:46.525',-0.075
'23:46.528',-0.070
'23:46.531',-0.070
'23:46.533',-0.045
'23:46.536',-0.040
'23:46.539',-0.020
'23:46.542',-0.010
'23:46.544',-0.005
'23:46.547',0.010
'23:46.550',0.005
'23:46.553',0.010
'23:46.556',0.015
'23:46.558',0.010
'23:46.561',0.020
'23:46.564',0.035
'23:46.567',0.040
'23:46.569',0.050
'23:46.572',0.065
'23:46.575',0.070
'23:46.578',0.070
'23:46.581',0.075
'23:46.583',0.075
'23:46.586',0.070
'23:46.589',0.065
'23:46.592',0.065
'23:46.594',0.070
'23:46.597',0.075
'23:46.600',0.085
'23:46.603',0.095
'23:46.606',0.110
'23:46.608',0.115
'23:46.611',0.110
'23:46.614',0.115
'23:46.617',0.115
'23:46.619',0.100
'23:46.622',0.095
'23:46.625',0.085
'23:46.628',0.090
'23:46.631',0.100
'23:46.633',0.105
'23:46.636',0.105
'23:46.639',0.120
'23:46.642',0.125
'23:46.644',0.110
'23:46.647',0.125
'23:46.650',0.110
'23:46.653',0.115
'23:46.656',0.120
'23:46.658',0.105
'23:46.661',0.095
'23:46.664',0.100
'23:46.667',0.120
'23:46.669',0.115
'23:46.672',0.135
'23:46.675',0.135
'23:46.678',0.130
'23:46.681',0.130
'23:46.683',0.130
'23:46.686',0.115
'23:46.689',0.110
'23:46.692',0.105
'23:46.694',0.110
'23:46.697',0.115
'23:46.700',0.130
'23:46.703',0.130
'23:46.706',0.135
'23:46.708',0.145
'23:46.711',0.125
'23:46.714',0.135
'23:46.717',0.130
'23:46.719',0.130
'23:46.722',0.115
'23:46.725',0.110
'23:46.728',0.120
'23:46.731',0.115
'23:46.733',0.125
'23:46.736',0.130
'23:46.739',0.150
'23:46.742',0.155
'23:46.744',0.140
'23:46.747',0.140
'23:46.750',0.135
'23:46.753',0.115
'23:46.756',0.115
'23:46.758',0.110
'23:46.761',0.105
'23:46.764',0.105
'23:46.767',0.145
'23:46.769',0.140
'23:46.772',0.130
'23:46.775',0.140
'23:46.778',0.135
'23:46.781',0.135
'23:46.783',0.125
'23:46.786',0.130
'23:46.789',0.120
'23:46.792',0.110
'23:46.794',0.110
'23:46.797',0.120
'23:46.800',0.120
'23:46.803',0.120
'23:46.806',0.135
'23:46.808',0.125
'23:46.811',0.130
'23:46.814',0.125
'23:46.817',0.125
'23:46.819',0.110
'23:46.822',0.110
'23:46.825',0.110
'23:46.828',0.115
'23:46.831',0.105
'23:46.833',0.115
'23:46.836',0.120
'23:46.839',0.130
'23:46.842',0.135
'23:46.844',0.125
'23:46.847',0.120
'23:46.850',0.120
'23:46.853',0.125
'23:46.856',0.115
'23:46.858',0.110
'23:46.861',0.110
'23:46.864',0.120
'23:46.867',0.125
'23:46.869',0.130
'23:46.872',0.135
