'Elapsed time','V1'
'17:43.447',0.005
'17:43.450',-0.070
'17:43.453',-0.165
'17:43.456',-0.260
'17:43.458',-0.305
'17:43.461',-0.285
'17:43.464',-0.275
'17:43.467',-0.290
'17:43.469',-0.265
'17:43.472',-0.205
'17:43.475',-0.065
'17:43.478',0.065
'17:43.481',0.135
'17:43.483',0.120
'17:43.486',0.075
'17:43.489',0.020
'17:43.492',-0.005
'17:43.494',0.005
'17:43.497',0.045
'17:43.500',0.065
'17:43.503',0.065
'17:43.506',0.065
'17:43.508',0.065
'17:43.511',0.075
'17:43.514',0.085
'17:43.517',0.095
'17:43.519',0.085
'17:43.522',0.070
'17:43.525',0.070
'17:43.528',0.075
'17:43.531',0.085
'17:43.533',0.080
'17:43.536',0.075
'17:43.539',0.060
'17:43.542',0.065
'17:43.544',0.075
'17:43.547',0.075
'17:43.550',0.095
'17:43.553',0.075
'17:43.556',0.070
'17:43.558',0.055
'17:43.561',0.070
'17:43.564',0.080
'17:43.567',0.080
'17:43.569',0.065
'17:43.572',0.045
'17:43.575',0.050
'17:43.578',0.050
'17:43.581',0.070
'17:43.583',0.075
'17:43.586',0.060
'17:43.589',0.045
'17:43.592',0.025
'17:43.594',0.035
'17:43.597',0.050
'17:43.600',0.045
'17:43.603',0.035
'17:43.606',0.025
'17:43.608',0.005
'17:43.611',0.015
'17:43.614',0.025
'17:43.617',0.015
'17:43.619',0.000
'17:43.622',-0.015
'17:43.625',-0.020
'17:43.628',-0.020
'17:43.631',-0.015
'17:43.633',-0.025
'17:43.636',-0.045
'17:43.639',-0.055
'17:43.642',-0.080
'17:43.644',-0.090
'17:43.647',-0.080
'17:43.650',-0.100
'17:43.653',-0.120
'17:43.656',-0.140
'17:43.658',-0.155
'17:43.661',-0.165
'17:43.664',-0.170
'17:43.667',-0.175
'17:43.669',-0.190
'17:43.672',-0.215
'17:43.675',-0.235
'17:43.678',-0.235
'17:43.681',-0.235
'17:43.683',-0.225
'17:43.686',-0.245
'17:43.689',-0.255
'17:43.692',-0.265
'17:43.694',-0.250
'17:43.697',-0.225
'17:43.700',-0.230
'17:43.703',-0.215
'17:43.706',-0.205
'17:43.708',-0.180
'17:43.711',-0.165
'17:43.714',-0.140
'17:43.717',-0.120
'17:43.719',-0.090
'17:43.722',-0.085
'17:43.725',-0.060
'17:43.728',-0.030
'17:43.731',0.005
'17:43.733',0.035
'17:43.736',0.045
'17:43.739',0.040
'17:43.742',0.050
'17:43.744',0.060
'17:43.747',0.100
'17:43.750',0.095
'17:43.753',0.110
'17:43.756',0.105
'17:43.758',0.105
'17:43.761',0.115
'17:43.764',0.140
'17:43.767',0.145
'17:43.769',0.130
'17:43.772',0.125
'17:43.775',0.120
'17:43.778',0.125
'17:43.781',0.155
'17:43.783',0.145
'17:43.786',0.155
'17:43.789',0.130
'17:43.792',0.135
'17:43.794',0.140
'17:43.797',0.145
'17:43.800',0.160
'17:43.803',0.155
'17:43.806',0.135
'17:43.808',0.140
'17:43.811',0.135
'17:43.814',0.150
'17:43.817',0.160
'17:43.819',0.150
'17:43.822',0.130
'17:43.825',0.130
'17:43.828',0.130
'17:43.831',0.140
'17:43.833',0.140
'17:43.836',0.135
'17:43.839',0.125
'17:43.842',0.120
'17:43.844',0.135
'17:43.847',0.155
'17:43.850',0.145
'17:43.853',0.140
'17:43.856',0.120
'17:43.858',0.120
'17:43.861',0.120
'17:43.864',0.135
'17:43.867',0.135
'17:43.869',0.120
'17:43.872',0.120
'17:43.875',0.100
'17:43.878',0.115
'17:43.881',0.120
'17:43.883',0.120
'17:43.886',0.110
'17:43.889',0.120
'17:43.892',0.105
'17:43.894',0.105
'17:43.897',0.110
'17:43.900',0.110
'17:43.903',0.115
'17:43.906',0.110
'17:43.908',0.095
'17:43.911',0.100
'17:43.914',0.120
'17:43.917',0.135
'17:43.919',0.130
'17:43.922',0.130
'17:43.925',0.115
'17:43.928',0.120
'17:43.931',0.130
'17:43.933',0.125
'17:43.936',0.125
'17:43.939',0.115
'17:43.942',0.095
'17:43.944',0.100
'17:43.947',0.100
'17:43.950',0.095
'17:43.953',0.110
'17:43.956',0.090
'17:43.958',0.090
'17:43.961',0.100
'17:43.964',0.095
'17:43.967',0.055
'17:43.969',-0.035
'17:43.972',-0.115
'17:43.975',-0.210
'17:43.978',-0.270
'17:43.981',-0.325
'17:43.983',-0.380
'17:43.986',-0.455
'17:43.989',-0.560
'17:43.992',-0.645
'17:43.994',-0.695
'17:43.997',-0.735
'17:44.000',-0.775
'17:44.003',-0.825
'17:44.006',-0.865
'17:44.008',-0.890
'17:44.011',-0.910
'17:44.014',-0.945
'17:44.017',-0.980
'17:44.019',-1.025
'17:44.022',-1.080
'17:44.025',-1.105
'17:44.028',-1.095
'17:44.031',-1.055
'17:44.033',-0.995
'17:44.036',-0.925
'17:44.039',-0.840
'17:44.042',-0.755
'17:44.044',-0.680
'17:44.047',-0.575
'17:44.050',-0.470
'17:44.053',-0.415
'17:44.056',-0.365
'17:44.058',-0.350
'17:44.061',-0.325
'17:44.064',-0.300
'17:44.067',-0.275
'17:44.069',-0.260
'17:44.072',-0.255
'17:44.075',-0.265
'17:44.078',-0.250
'17:44.081',-0.240
'17:44.083',-0.190
'17:44.086',-0.145
'17:44.089',-0.080
'17:44.092',0.005
'17:44.094',0.105
'17:44.097',0.195
'17:44.100',0.240
'17:44.103',0.265
'17:44.106',0.275
'17:44.108',0.280
'17:44.111',0.305
'17:44.114',0.330
'17:44.117',0.355
'17:44.119',0.350
'17:44.122',0.360
'17:44.125',0.360
'17:44.128',0.375
'17:44.131',0.390
'17:44.133',0.425
'17:44.136',0.420
'17:44.139',0.410
'17:44.142',0.410
'17:44.144',0.425
'17:44.147',0.460
'17:44.150',0.460
'17:44.153',0.455
'17:44.156',0.460
'17:44.158',0.460
'17:44.161',0.475
'17:44.164',0.495
'17:44.167',0.500
'17:44.169',0.510
'17:44.172',0.500
'17:44.175',0.500
'17:44.178',0.525
'17:44.181',0.550
'17:44.183',0.550
'17:44.186',0.570
'17:44.189',0.560
'17:44.192',0.555
'17:44.194',0.565
'17:44.197',0.590
'17:44.200',0.595
'17:44.203',0.595
'17:44.206',0.590
'17:44.208',0.590
'17:44.211',0.590
'17:44.214',0.610
'17:44.217',0.615
'17:44.219',0.600
'17:44.222',0.585
'17:44.225',0.585
'17:44.228',0.590
'17:44.231',0.590
'17:44.233',0.580
'17:44.236',0.560
'17:44.239',0.545
'17:44.242',0.520
'17:44.244',0.535
'17:44.247',0.520
'17:44.250',0.515
'17:44.253',0.500
'17:44.256',0.460
'17:44.258',0.445
'17:44.261',0.435
'17:44.264',0.420
'17:44.267',0.400
'17:44.269',0.380
'17:44.272',0.330
'17:44.275',0.315
'17:44.278',0.305
'17:44.281',0.295
'17:44.283',0.270
'17:44.286',0.255
'17:44.289',0.220
'17:44.292',0.200
'17:44.294',0.195
'17:44.297',0.195
'17:44.300',0.180
'17:44.303',0.165
'17:44.306',0.150
'17:44.308',0.145
'17:44.311',0.130
'17:44.314',0.150
'17:44.317',0.150
'17:44.319',0.130
'17:44.322',0.130
'17:44.325',0.105
'17:44.328',0.120
'17:44.331',0.135
'17:44.333',0.155
'17:44.336',0.145
'17:44.339',0.140
'17:44.342',0.135
'17:44.344',0.150
'17:44.347',0.160
'17:44.350',0.155
'17:44.353',0.155
'17:44.356',0.135
'17:44.358',0.145
'17:44.361',0.145
'17:44.364',0.165
'17:44.367',0.155
'17:44.369',0.160
'17:44.372',0.125
'17:44.375',0.140
'17:44.378',0.150
'17:44.381',0.155
'17:44.383',0.170
'17:44.386',0.165
'17:44.389',0.155
'17:44.392',0.140
'17:44.394',0.150
'17:44.397',0.160
'17:44.400',0.170
'17:44.403',0.155
'17:44.406',0.140
'17:44.408',0.135
'17:44.411',0.145
'17:44.414',0.150
'17:44.417',0.150
'17:44.419',0.150
'17:44.422',0.145
'17:44.425',0.135
'17:44.428',0.135
'17:44.431',0.150
'17:44.433',0.150
'17:44.436',0.140
'17:44.439',0.130
'17:44.442',0.125
'17:44.444',0.130
'17:44.447',0.140
'17:44.450',0.145
'17:44.453',0.135
'17:44.456',0.130
'17:44.458',0.125
'17:44.461',0.130
'17:44.464',0.115
'17:44.467',0.130
'17:44.469',0.125
'17:44.472',0.115
'17:44.475',0.110
'17:44.478',0.120
'17:44.481',0.130
'17:44.483',0.125
'17:44.486',0.100
'17:44.489',0.100
'17:44.492',0.100
'17:44.494',0.100
'17:44.497',0.120
'17:44.500',0.110
'17:44.503',0.100
'17:44.506',0.090
'17:44.508',0.085
'17:44.511',0.100
'17:44.514',0.110
'17:44.517',0.105
'17:44.519',0.110
'17:44.522',0.090
'17:44.525',0.085
'17:44.528',0.090
'17:44.531',0.105
'17:44.533',0.120
'17:44.536',0.135
'17:44.539',0.130
'17:44.542',0.135
'17:44.544',0.155
'17:44.547',0.175
'17:44.550',0.180
'17:44.553',0.175
'17:44.556',0.145
'17:44.558',0.115
'17:44.561',0.080
'17:44.564',0.015
'17:44.567',-0.065
'17:44.569',-0.155
'17:44.572',-0.250
'17:44.575',-0.340
'17:44.578',-0.400
'17:44.581',-0.475
'17:44.583',-0.540
'17:44.586',-0.620
'17:44.589',-0.670
'17:44.592',-0.725
'17:44.594',-0.740
'17:44.597',-0.760
'17:44.600',-0.775
'17:44.603',-0.810
'17:44.606',-0.840
'17:44.608',-0.890
'17:44.611',-0.915
'17:44.614',-0.930
'17:44.617',-0.960
'17:44.619',-1.005
'17:44.622',-1.015
'17:44.625',-1.005
'17:44.628',-0.960
'17:44.631',-0.885
'17:44.633',-0.815
'17:44.636',-0.750
'17:44.639',-0.690
'17:44.642',-0.630
'17:44.644',-0.550
'17:44.647',-0.480
'17:44.650',-0.390
'17:44.653',-0.350
'17:44.656',-0.340
'17:44.658',-0.330
'17:44.661',-0.315
'17:44.664',-0.285
'17:44.667',-0.255
'17:44.669',-0.250
'17:44.672',-0.280
'17:44.675',-0.270
'17:44.678',-0.255
'17:44.681',-0.220
'17:44.683',-0.145
'17:44.686',-0.050
'17:44.689',0.030
'17:44.692',0.115
'17:44.694',0.165
'17:44.697',0.215
'17:44.700',0.240
'17:44.703',0.260
'17:44.706',0.270
'17:44.708',0.280
'17:44.711',0.300
'17:44.714',0.320
'17:44.717',0.325
'17:44.719',0.335
'17:44.722',0.320
'17:44.725',0.325
'17:44.728',0.340
'17:44.731',0.365
'17:44.733',0.385
'17:44.736',0.380
'17:44.739',0.370
'17:44.742',0.375
'17:44.744',0.395
'17:44.747',0.405
'17:44.750',0.425
'17:44.753',0.415
'17:44.756',0.415
'17:44.758',0.405
'17:44.761',0.440
'17:44.764',0.460
'17:44.767',0.460
'17:44.769',0.475
'17:44.772',0.460
'17:44.775',0.460
'17:44.778',0.465
'17:44.781',0.495
'17:44.783',0.500
'17:44.786',0.515
'17:44.789',0.505
'17:44.792',0.510
'17:44.794',0.510
'17:44.797',0.535
'17:44.800',0.545
'17:44.803',0.555
'17:44.806',0.535
'17:44.808',0.520
'17:44.811',0.535
'17:44.814',0.550
'17:44.817',0.550
'17:44.819',0.540
'17:44.822',0.525
'17:44.825',0.510
'17:44.828',0.515
'17:44.831',0.515
'17:44.833',0.525
'17:44.836',0.515
'17:44.839',0.500
'17:44.842',0.475
'17:44.844',0.470
'17:44.847',0.475
'17:44.850',0.470
'17:44.853',0.445
'17:44.856',0.425
'17:44.858',0.400
'17:44.861',0.390
'17:44.864',0.385
'17:44.867',0.360
'17:44.869',0.340
'17:44.872',0.310
'17:44.875',0.280
'17:44.878',0.275
'17:44.881',0.270
'17:44.883',0.240
'17:44.886',0.220
'17:44.889',0.185
'17:44.892',0.165
'17:44.894',0.145
'17:44.897',0.155
'17:44.900',0.135
'17:44.903',0.110
'17:44.906',0.110
'17:44.908',0.095
'17:44.911',0.110
'17:44.914',0.120
'17:44.917',0.125
'17:44.919',0.110
'17:44.922',0.085
'17:44.925',0.090
'17:44.928',0.095
'17:44.931',0.110
'17:44.933',0.110
'17:44.936',0.105
'17:44.939',0.100
'17:44.942',0.085
'17:44.944',0.090
'17:44.947',0.105
'17:44.950',0.110
'17:44.953',0.110
'17:44.956',0.100
'17:44.958',0.100
'17:44.961',0.105
'17:44.964',0.110
'17:44.967',0.120
'17:44.969',0.115
'17:44.972',0.100
'17:44.975',0.105
'17:44.978',0.110
'17:44.981',0.130
'17:44.983',0.125
'17:44.986',0.120
'17:44.989',0.095
'17:44.992',0.100
'17:44.994',0.105
'17:44.997',0.130
'17:45.000',0.125
'17:45.003',0.120
'17:45.006',0.115
'17:45.008',0.110
'17:45.011',0.120
'17:45.014',0.130
'17:45.017',0.135
'17:45.019',0.115
'17:45.022',0.105
'17:45.025',0.090
'17:45.028',0.095
'17:45.031',0.115
'17:45.033',0.115
'17:45.036',0.120
'17:45.039',0.100
'17:45.042',0.110
'17:45.044',0.105
'17:45.047',0.125
'17:45.050',0.135
'17:45.053',0.120
'17:45.056',0.090
'17:45.058',0.075
'17:45.061',0.085
'17:45.064',0.090
'17:45.067',0.115
'17:45.069',0.100
'17:45.072',0.105
'17:45.075',0.100
'17:45.078',0.100
'17:45.081',0.100
'17:45.083',0.090
'17:45.086',0.085
'17:45.089',0.075
'17:45.092',0.060
'17:45.094',0.075
'17:45.097',0.085
'17:45.100',0.085
'17:45.103',0.095
'17:45.106',0.070
'17:45.108',0.080
'17:45.111',0.085
'17:45.114',0.095
'17:45.117',0.080
'17:45.119',0.085
'17:45.122',0.070
'17:45.125',0.060
'17:45.128',0.065
'17:45.131',0.080
'17:45.133',0.075
'17:45.136',0.070
'17:45.139',0.055
'17:45.142',0.055
'17:45.144',0.065
'17:45.147',0.075
'17:45.150',0.095
'17:45.153',0.075
'17:45.156',0.055
'17:45.158',0.050
'17:45.161',0.055
'17:45.164',0.060
'17:45.167',0.060
'17:45.169',0.065
'17:45.172',0.040
'17:45.175',0.035
'17:45.178',0.055
'17:45.181',0.065
'17:45.183',0.075
'17:45.186',0.070
'17:45.189',0.060
'17:45.192',0.050
'17:45.194',0.055
'17:45.197',0.045
'17:45.200',0.055
'17:45.203',0.065
'17:45.206',0.060
'17:45.208',0.050
'17:45.211',0.075
'17:45.214',0.105
'17:45.217',0.105
'17:45.219',0.100
'17:45.222',0.065
'17:45.225',0.045
'17:45.228',0.040
'17:45.231',0.055
'17:45.233',0.060
'17:45.236',0.040
'17:45.239',0.010
'17:45.242',0.000
'17:45.244',-0.010
'17:45.247',-0.015
'17:45.250',0.000
'17:45.253',-0.015
'17:45.256',-0.035
'17:45.258',-0.035
'17:45.261',-0.020
'17:45.264',0.000
'17:45.267',0.010
'17:45.269',0.015
'17:45.272',0.000
'17:45.275',0.000
'17:45.278',0.010
'17:45.281',0.030
'17:45.283',0.030
'17:45.286',0.030
'17:45.289',0.025
'17:45.292',0.015
'17:45.294',0.015
'17:45.297',0.040
'17:45.300',0.035
'17:45.303',0.055
'17:45.306',0.030
'17:45.308',0.030
'17:45.311',0.040
'17:45.314',0.030
'17:45.317',0.025
'17:45.319',0.030
'17:45.322',0.015
'17:45.325',0.020
'17:45.328',0.025
'17:45.331',0.030
'17:45.333',0.030
'17:45.336',0.020
'17:45.339',0.005
'17:45.342',0.015
'17:45.344',0.010
'17:45.347',0.030
'17:45.350',0.045
'17:45.353',0.030
'17:45.356',0.015
'17:45.358',-0.015
'17:45.361',-0.015
'17:45.364',-0.015
'17:45.367',0.000
'17:45.369',-0.015
'17:45.372',-0.030
'17:45.375',-0.090
'17:45.378',-0.155
'17:45.381',-0.230
'17:45.383',-0.295
'17:45.386',-0.335
'17:45.389',-0.360
'17:45.392',-0.390
'17:45.394',-0.400
'17:45.397',-0.385
'17:45.400',-0.330
'17:45.403',-0.245
'17:45.406',-0.135
'17:45.408',-0.040
'17:45.411',0.010
'17:45.414',0.040
'17:45.417',0.025
'17:45.419',0.005
'17:45.422',-0.030
'17:45.425',-0.030
'17:45.428',-0.010
'17:45.431',0.020
'17:45.433',0.035
'17:45.436',0.040
'17:45.439',0.030
'17:45.442',0.020
'17:45.444',0.030
'17:45.447',0.055
'17:45.450',0.055
'17:45.453',0.060
'17:45.456',0.050
'17:45.458',0.040
'17:45.461',0.055
'17:45.464',0.080
'17:45.467',0.090
'17:45.469',0.080
'17:45.472',0.055
'17:45.475',0.045
'17:45.478',0.045
'17:45.481',0.050
'17:45.483',0.060
'17:45.486',0.045
'17:45.489',0.040
'17:45.492',0.035
'17:45.494',0.020
'17:45.497',0.040
'17:45.500',0.045
'17:45.503',0.040
'17:45.506',0.030
'17:45.508',0.005
'17:45.511',0.015
'17:45.514',0.020
'17:45.517',0.040
'17:45.519',0.025
'17:45.522',0.000
'17:45.525',-0.015
'17:45.528',-0.015
'17:45.531',-0.005
'17:45.533',0.015
'17:45.536',0.000
'17:45.539',-0.015
'17:45.542',-0.025
'17:45.544',-0.035
'17:45.547',-0.035
'17:45.550',-0.025
'17:45.553',-0.030
'17:45.556',-0.035
'17:45.558',-0.055
'17:45.561',-0.055
'17:45.564',-0.040
'17:45.567',-0.060
'17:45.569',-0.060
'17:45.572',-0.090
'17:45.575',-0.105
'17:45.578',-0.095
'17:45.581',-0.090
'17:45.583',-0.095
'17:45.586',-0.120
'17:45.589',-0.150
'17:45.592',-0.175
'17:45.594',-0.205
'17:45.597',-0.205
'17:45.600',-0.210
'17:45.603',-0.200
'17:45.606',-0.215
'17:45.608',-0.220
'17:45.611',-0.215
'17:45.614',-0.230
'17:45.617',-0.245
'17:45.619',-0.245
'17:45.622',-0.260
'17:45.625',-0.285
'17:45.628',-0.285
'17:45.631',-0.270
'17:45.633',-0.255
'17:45.636',-0.275
'17:45.639',-0.290
'17:45.642',-0.290
'17:45.644',-0.285
'17:45.647',-0.260
'17:45.650',-0.240
'17:45.653',-0.205
'17:45.656',-0.200
'17:45.658',-0.180
'17:45.661',-0.145
'17:45.664',-0.115
'17:45.667',-0.085
'17:45.669',-0.070
'17:45.672',-0.065
'17:45.675',-0.040
'17:45.678',-0.015
'17:45.681',0.010
'17:45.683',0.020
'17:45.686',0.025
'17:45.689',0.030
'17:45.692',0.030
'17:45.694',0.035
'17:45.697',0.070
'17:45.700',0.070
'17:45.703',0.090
'17:45.706',0.080
'17:45.708',0.080
'17:45.711',0.080
'17:45.714',0.120
'17:45.717',0.130
'17:45.719',0.130
'17:45.722',0.115
'17:45.725',0.090
'17:45.728',0.095
'17:45.731',0.115
'17:45.733',0.110
'17:45.736',0.115
'17:45.739',0.110
'17:45.742',0.115
'17:45.744',0.125
'17:45.747',0.150
'17:45.750',0.150
'17:45.753',0.115
'17:45.756',0.100
'17:45.758',0.095
'17:45.761',0.110
'17:45.764',0.120
'17:45.767',0.130
'17:45.769',0.125
'17:45.772',0.105
'17:45.775',0.115
'17:45.778',0.125
'17:45.781',0.130
'17:45.783',0.130
'17:45.786',0.140
'17:45.789',0.125
'17:45.792',0.110
'17:45.794',0.105
'17:45.797',0.115
'17:45.800',0.115
'17:45.803',0.105
'17:45.806',0.090
'17:45.808',0.095
'17:45.811',0.090
'17:45.814',0.105
'17:45.817',0.120
'17:45.819',0.105
'17:45.822',0.080
'17:45.825',0.075
'17:45.828',0.080
'17:45.831',0.100
'17:45.833',0.115
'17:45.836',0.125
'17:45.839',0.110
'17:45.842',0.090
'17:45.844',0.065
'17:45.847',0.065
'17:45.850',0.075
'17:45.853',0.090
'17:45.856',0.070
'17:45.858',0.070
'17:45.861',0.070
'17:45.864',0.085
'17:45.867',0.095
'17:45.869',0.090
'17:45.872',0.070
'17:45.875',0.070
'17:45.878',0.090
'17:45.881',0.120
'17:45.883',0.120
'17:45.886',0.110
'17:45.889',0.085
'17:45.892',0.080
'17:45.894',0.080
'17:45.897',0.090
'17:45.900',0.095
'17:45.903',0.085
'17:45.906',0.050
'17:45.908',0.035
'17:45.911',0.030
'17:45.914',0.025
'17:45.917',0.025
'17:45.919',0.005
'17:45.922',0.000
'17:45.925',0.000
'17:45.928',0.020
'17:45.931',0.040
'17:45.933',0.040
'17:45.936',0.015
'17:45.939',-0.015
'17:45.942',-0.035
'17:45.944',-0.010
'17:45.947',0.020
'17:45.950',0.050
'17:45.953',0.075
'17:45.956',0.075
'17:45.958',0.060
'17:45.961',0.040
'17:45.964',0.040
'17:45.967',0.045
'17:45.969',0.045
'17:45.972',0.030
'17:45.975',0.045
'17:45.978',0.045
'17:45.981',0.060
'17:45.983',0.075
'17:45.986',0.065
'17:45.989',0.050
'17:45.992',0.035
'17:45.994',0.030
'17:45.997',0.045
'17:46.000',0.070
'17:46.003',0.060
'17:46.006',0.040
'17:46.008',0.035
'17:46.011',0.040
'17:46.014',0.065
'17:46.017',0.050
'17:46.019',0.045
'17:46.022',0.020
'17:46.025',0.025
'17:46.028',0.030
'17:46.031',0.040
'17:46.033',0.025
'17:46.036',0.020
'17:46.039',0.010
'17:46.042',0.005
'17:46.044',-0.025
'17:46.047',-0.075
'17:46.050',-0.140
'17:46.053',-0.230
'17:46.056',-0.310
'17:46.058',-0.320
'17:46.061',-0.325
'17:46.064',-0.325
'17:46.067',-0.315
'17:46.069',-0.315
'17:46.072',-0.260
'17:46.075',-0.140
'17:46.078',-0.035
'17:46.081',0.050
'17:46.083',0.090
'17:46.086',0.085
'17:46.089',0.045
'17:46.092',0.000
'17:46.094',-0.010
'17:46.097',0.010
'17:46.100',0.035
'17:46.103',0.060
'17:46.106',0.050
'17:46.108',0.035
'17:46.111',0.045
'17:46.114',0.065
'17:46.117',0.080
'17:46.119',0.080
'17:46.122',0.055
'17:46.125',0.040
'17:46.128',0.040
'17:46.131',0.055
'17:46.133',0.065
'17:46.136',0.050
'17:46.139',0.030
'17:46.142',0.020
'17:46.144',0.020
'17:46.147',0.045
'17:46.150',0.055
'17:46.153',0.055
'17:46.156',0.040
'17:46.158',0.030
'17:46.161',0.030
'17:46.164',0.035
'17:46.167',0.035
'17:46.169',0.030
'17:46.172',0.030
'17:46.175',0.020
'17:46.178',0.035
'17:46.181',0.055
'17:46.183',0.050
'17:46.186',0.035
'17:46.189',0.020
'17:46.192',0.020
'17:46.194',0.025
'17:46.197',0.030
'17:46.200',0.025
'17:46.203',0.025
'17:46.206',0.000
'17:46.208',-0.005
'17:46.211',-0.015
'17:46.214',-0.010
'17:46.217',-0.015
'17:46.219',-0.025
'17:46.222',-0.040
'17:46.225',-0.045
'17:46.228',-0.050
'17:46.231',-0.040
'17:46.233',-0.045
'17:46.236',-0.045
'17:46.239',-0.085
'17:46.242',-0.085
'17:46.244',-0.100
'17:46.247',-0.070
'17:46.250',-0.085
'17:46.253',-0.095
'17:46.256',-0.120
'17:46.258',-0.130
'17:46.261',-0.150
'17:46.264',-0.145
'17:46.267',-0.160
'17:46.269',-0.170
'17:46.272',-0.215
'17:46.275',-0.225
'17:46.278',-0.225
'17:46.281',-0.215
'17:46.283',-0.210
'17:46.286',-0.210
'17:46.289',-0.250
'17:46.292',-0.270
'17:46.294',-0.280
'17:46.297',-0.275
'17:46.300',-0.265
'17:46.303',-0.260
'17:46.306',-0.275
'17:46.308',-0.275
'17:46.311',-0.290
'17:46.314',-0.275
'17:46.317',-0.270
'17:46.319',-0.245
'17:46.322',-0.240
'17:46.325',-0.230
'17:46.328',-0.215
'17:46.331',-0.170
'17:46.333',-0.165
'17:46.336',-0.125
'17:46.339',-0.110
'17:46.342',-0.105
'17:46.344',-0.085
'17:46.347',-0.050
'17:46.350',-0.015
'17:46.353',0.010
'17:46.356',0.010
'17:46.358',0.020
'17:46.361',0.060
'17:46.364',0.080
'17:46.367',0.080
'17:46.369',0.070
'17:46.372',0.055
'17:46.375',0.055
'17:46.378',0.080
'17:46.381',0.090
'17:46.383',0.105
'17:46.386',0.115
'17:46.389',0.105
'17:46.392',0.095
'17:46.394',0.105
'17:46.397',0.115
'17:46.400',0.115
'17:46.403',0.125
'17:46.406',0.120
'17:46.408',0.100
'17:46.411',0.095
'17:46.414',0.110
'17:46.417',0.120
'17:46.419',0.120
'17:46.422',0.110
'17:46.425',0.095
'17:46.428',0.110
'17:46.431',0.135
'17:46.433',0.140
'17:46.436',0.135
'17:46.439',0.120
'17:46.442',0.120
'17:46.444',0.110
'17:46.447',0.125
'17:46.450',0.130
'17:46.453',0.125
'17:46.456',0.125
'17:46.458',0.125
'17:46.461',0.130
'17:46.464',0.125
'17:46.467',0.125
'17:46.469',0.130
'17:46.472',0.100
'17:46.475',0.085
'17:46.478',0.080
'17:46.481',0.090
'17:46.483',0.095
'17:46.486',0.100
'17:46.489',0.085
'17:46.492',0.080
'17:46.494',0.090
'17:46.497',0.095
'17:46.500',0.110
'17:46.503',0.090
'17:46.506',0.085
'17:46.508',0.090
'17:46.511',0.090
'17:46.514',0.090
'17:46.517',0.110
'17:46.519',0.090
'17:46.522',0.080
'17:46.525',0.075
'17:46.528',0.090
'17:46.531',0.090
'17:46.533',0.090
'17:46.536',0.095
'17:46.539',0.090
'17:46.542',0.065
'17:46.544',0.085
'17:46.547',0.095
'17:46.550',0.090
'17:46.553',0.090
'17:46.556',0.085
'17:46.558',0.075
'17:46.561',0.085
'17:46.564',0.090
'17:46.567',0.115
'17:46.569',0.115
'17:46.572',0.135
'17:46.575',0.115
'17:46.578',0.135
'17:46.581',0.155
'17:46.583',0.155
'17:46.586',0.135
'17:46.589',0.095
'17:46.592',0.025
'17:46.594',-0.050
'17:46.597',-0.105
'17:46.600',-0.195
'17:46.603',-0.270
'17:46.606',-0.360
'17:46.608',-0.425
'17:46.611',-0.515
'17:46.614',-0.600
'17:46.617',-0.665
'17:46.619',-0.735
'17:46.622',-0.795
'17:46.625',-0.840
'17:46.628',-0.865
'17:46.631',-0.865
'17:46.633',-0.895
'17:46.636',-0.920
'17:46.639',-0.945
'17:46.642',-0.970
'17:46.644',-0.995
'17:46.647',-1.025
'17:46.650',-1.040
'17:46.653',-1.050
'17:46.656',-1.040
'17:46.658',-0.975
'17:46.661',-0.905
'17:46.664',-0.805
'17:46.667',-0.730
'17:46.669',-0.675
'17:46.672',-0.610
'17:46.675',-0.555
'17:46.678',-0.475
'17:46.681',-0.420
'17:46.683',-0.360
'17:46.686',-0.355
'17:46.689',-0.350
'17:46.692',-0.340
'17:46.694',-0.315
'17:46.697',-0.280
'17:46.700',-0.265
'17:46.703',-0.280
'17:46.706',-0.285
'17:46.708',-0.265
'17:46.711',-0.235
'17:46.714',-0.170
'17:46.717',-0.090
'17:46.719',-0.030
'17:46.722',0.050
'17:46.725',0.115
'17:46.728',0.165
'17:46.731',0.205
'17:46.733',0.240
'17:46.736',0.260
'17:46.739',0.270
'17:46.742',0.260
'17:46.744',0.285
'17:46.747',0.305
'17:46.750',0.325
'17:46.753',0.320
'17:46.756',0.315
'17:46.758',0.315
'17:46.761',0.335
'17:46.764',0.345
'17:46.767',0.345
'17:46.769',0.365
'17:46.772',0.355
'17:46.775',0.360
'17:46.778',0.370
'17:46.781',0.405
'17:46.783',0.415
'17:46.786',0.415
'17:46.789',0.400
'17:46.792',0.405
'17:46.794',0.400
'17:46.797',0.430
'17:46.800',0.440
'17:46.803',0.440
'17:46.806',0.440
'17:46.808',0.440
'17:46.811',0.455
'17:46.814',0.465
'17:46.817',0.485
'17:46.819',0.500
'17:46.822',0.505
'17:46.825',0.505
'17:46.828',0.510
'17:46.831',0.530
'17:46.833',0.525
'17:46.836',0.520
'17:46.839',0.495
